match_id,team_id,team_name,opponent_id,opponent_name,starting_11_players,team_xg
123007,31,TSG 1899 Hoffenheim,432,1. FC Heidenheim 1846,"['Andrej Kramaric', 'Pavel Kaderabek', 'John Brooks', 'Oliver Baumann', 'Florian Grillitsch', 'Stanley Nsoki', 'Wout Weghorst', 'Grischa Prömel', 'Kevin Akpoguma', 'Maximilian Beier', 'Anton Stach']",2.6888900000000002
123007,432,1. FC Heidenheim 1846,31,TSG 1899 Hoffenheim,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Adrian Beck', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi']",0.8707699999999999
123008,36,SV Darmstadt 98,446,1. FC Union Berlin,"['Fabian Holland', 'Bartol Franjic', 'Christoph Klarer', 'Marcel Schuhen', 'Tim Skarke', 'Matthias Bader', 'Klaus Gjasula', 'Luca Pfeiffer', 'Fabian Nürnberger', 'Julian Justvan', 'Clemens Riedel']",1.5251400000000004
123008,446,1. FC Union Berlin,36,SV Darmstadt 98,"['Frederik Rönnow', 'Robin Knoche', 'Kevin Vogt', 'Lucas Tousart', 'András Schäfer', 'Diogo Leite', 'Christopher Trimmel', 'Alex Král', 'Robin Gosens', 'Kevin Behrens', 'Benedict Hollerbach']",2.8788099999999996
123009,29,Borussia Dortmund,432,1. FC Heidenheim 1846,"['Thomas Meunier', 'Marcel Sabitzer', 'Salih Özcan', 'Niklas Süle', 'Donyell Malen', 'Niclas Füllkrug', 'Alexander Meyer', 'Ian Maatsen', 'Nico Schlotterbeck', 'Youssoufa Moukoko', 'Jamie Gittens']",1.07005
123009,432,1. FC Heidenheim 1846,29,Borussia Dortmund,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi', 'Marvin Pieringer']",1.37281
123010,37,RasenBallsport Leipzig,446,1. FC Union Berlin,"['Péter Gulácsi', 'Kevin Kampl', 'Willi Orbán', 'Benjamin Henrichs', 'Lukas Klostermann', 'Loïs Openda', 'Dani Olmo', 'Xaver Schlager', 'David Raum', 'Benjamin Sesko', 'Xavi Simons']",1.9432399999999994
123010,446,1. FC Union Berlin,37,RasenBallsport Leipzig,"['Robin Knoche', 'Kevin Vogt', 'Janik Haberer', 'Alexander Schwolow', 'Lucas Tousart', 'András Schäfer', 'Yorbe Vertessen', 'Christopher Trimmel', 'Danilho Doekhi', 'Robin Gosens', 'Benedict Hollerbach']",0.6963499999999999
123011,36,SV Darmstadt 98,41,Bayer 04 Leverkusen,"['Fabian Holland', 'Gerrit Holtmann', 'Bartol Franjic', 'Emir Karic', 'Marcel Schuhen', 'Tim Skarke', 'Matthias Bader', 'Christoph Zimmermann', 'Luca Pfeiffer', 'Oscar Vilhelmsson', 'Matej Maglica']",0.7597700000000001
123011,41,Bayer 04 Leverkusen,36,SV Darmstadt 98,"['Granit Xhaka', 'Jonathan Tah', 'Lukas Hradecky', 'Alejandro Grimaldo', 'Nathan Tella', 'Robert Andrich', 'Josip Stanisic', 'Adam Hlozek', 'Borja Iglesias', 'Piero Hincapié', 'Florian Wirtz']",1.9036999999999997
123012,27,1. FC Köln,35,Eintracht Frankfurt,"['Florian Kainz', 'Benno Schmitz', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Dejan Ljubicic', 'Eric Martel', 'Jan Thielmann', 'Faride Alidou', 'Max Finkgräfe', 'Denis Huseinbasic']",1.42264
123012,35,Eintracht Frankfurt,27,1. FC Köln,"['Mario Götze', 'Kevin Trapp', 'Ellyes Skhiri', 'Robin Koch', 'Junior Dina Ebimbe', 'Sasa Kalajdzic', 'Tuta', 'Hrvoje Smolcic', 'Ansgar Knauff', 'Niels Nkounkou', 'Hugo Larsson']",0.718
123013,32,Borussia Mönchengladbach,33,FC Bayern München,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Marvin Friedrich', 'Florian Neuhaus', 'Franck Honorat', 'Rocco Reitz', 'Jordan', 'Nathan Ngoumou', 'Joe Scally', 'Luca Netz']",0.83138
123013,33,FC Bayern München,32,Borussia Mönchengladbach,"['Eric Dier', 'Leroy Sané', 'Thomas Müller', 'Harry Kane', 'Manuel Neuer', 'Leon Goretzka', 'Matthijs de Ligt', 'Noussair Mazraoui', 'Alphonso Davies', 'Jamal Musiala', 'Aleksandar Pavlovic']",2.35025
123014,30,VfL Wolfsburg,31,TSG 1899 Hoffenheim,"['Koen Casteels', 'Maximilian Arnold', 'Jonas Wind', 'Rogério', 'Vaclav Cerny', 'Sebastiaan Bornauw', 'Joakim Maehle', 'Kevin Behrens', 'Aster Vranckx', 'Moritz Jenz', 'Kevin Paredes']",2.22004
123014,31,TSG 1899 Hoffenheim,30,VfL Wolfsburg,"['Andrej Kramaric', 'Pavel Kaderabek', 'John Brooks', 'Oliver Baumann', 'Ozan Kabak', 'Stanley Nsoki', 'Wout Weghorst', 'Grischa Prömel', 'Maximilian Beier', 'Anton Stach', 'Umut Tohumcu']",1.86983
123015,38,SV Werder Bremen,42,1. FSV Mainz 05,"['Anthony Jung', 'Michael Zetterer', 'Niklas Stark', 'Romano Schmid', 'Marco Friedl', 'Senne Lynen', 'Marvin Ducksch', 'Jens Stage', 'Olivier Deman', 'Felix Agu', 'Justin Njinmah']",0.66316
123015,42,1. FSV Mainz 05,38,SV Werder Bremen,"['Silvan Widmer', 'Karim Onisiwo', 'Nadiem Amiri', 'Robin Zentner', 'Jonathan Burkardt', 'Phillipp Mwene', 'Tom Krauß', 'Jessic Ngankam', 'Leandro Barreiro', 'Anthony Caci', 'Sepp van den Berg']",1.3355299999999999
123016,39,FC Augsburg,416,VfL Bochum,"['Jeffrey Gouweleeuw', 'Kristijan Jakic', 'Finn Dahmen', 'Elvis Rexhbecaj', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Fredrik Jensen', 'Ermedin Demirovic', 'Rubén Vargas', 'Iago']",1.63021
123016,416,VfL Bochum,39,FC Augsburg,"['Matus Bero', 'Kevin Stöger', 'Ivan Ordets', 'Bernardo', 'Manuel Riemann', 'Anthony Losilla', 'Erhan Masovic', 'Christopher Antwi-Adjei', 'Patrick Osterhage', 'Moritz Broschinski', 'Tim Oermann']",0.9878600000000001
123017,34,SC Freiburg,46,VfB Stuttgart,"['Matthias Ginter', 'Roland Sallai', 'Lukas Kübler', 'Nicolas Höfler', 'Manuel Gulde', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Lucas Höler', 'Noah Atubolu', 'Merlin Röhl', 'Jordy Makengo']",0.67112
123017,46,VfB Stuttgart,34,SC Freiburg,"['Alexander Nübel', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Atakan Karazor', 'Angelo Stiller', 'Josha Vagnoman', 'Leonidas Stergiou', 'Chris Führich', 'Deniz Undav', 'Enzo Millot', 'Anthony Rouault']",1.9539900000000003
123018,33,FC Bayern München,41,Bayer 04 Leverkusen,"['Eric Dier', 'Leroy Sané', 'Harry Kane', 'Manuel Neuer', 'Leon Goretzka', 'Dayot Upamecano', 'Noussair Mazraoui', 'Sacha Boey', 'Min-jae Kim', 'Jamal Musiala', 'Aleksandar Pavlovic']",0.6045200000000001
123018,41,Bayer 04 Leverkusen,33,FC Bayern München,"['Granit Xhaka', 'Jonathan Tah', 'Lukas Hradecky', 'Alejandro Grimaldo', 'Nathan Tella', 'Robert Andrich', 'Josip Stanisic', 'Amine Adli', 'Edmond Tapsoba', 'Piero Hincapié', 'Florian Wirtz']",1.6610700000000003
123019,37,RasenBallsport Leipzig,39,FC Augsburg,"['Péter Gulácsi', 'Kevin Kampl', 'Willi Orbán', 'Benjamin Henrichs', 'Lukas Klostermann', 'Loïs Openda', 'Dani Olmo', 'Xaver Schlager', 'David Raum', 'Benjamin Sesko', 'Xavi Simons']",1.7064300000000003
123019,39,FC Augsburg,37,RasenBallsport Leipzig,"['Jeffrey Gouweleeuw', 'Kristijan Jakic', 'Finn Dahmen', 'Elvis Rexhbecaj', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Fredrik Jensen', 'Ermedin Demirovic', 'Rubén Vargas', 'Iago']",0.8917799999999999
123020,29,Borussia Dortmund,34,SC Freiburg,"['Emre Can', 'Marcel Sabitzer', 'Marco Reus', 'Gregor Kobel', 'Niklas Süle', 'Donyell Malen', 'Niclas Füllkrug', 'Julian Ryerson', 'Ian Maatsen', 'Nico Schlotterbeck', 'Jamie Gittens']",3.33703
123020,34,SC Freiburg,29,Borussia Dortmund,"['Roland Sallai', 'Michael Gregoritsch', 'Lukas Kübler', 'Nicolas Höfler', 'Manuel Gulde', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Lucas Höler', 'Noah Atubolu', 'Kiliann Sildillia', 'Jordy Makengo']",0.54384
123021,30,VfL Wolfsburg,446,1. FC Union Berlin,"['Maximilian Arnold', 'Jonas Wind', 'Rogério', 'Mattias Svanberg', 'Joakim Maehle', 'Lovro Majer', 'Kevin Behrens', 'Maxence Lacroix', 'Pavao Pervan', 'Moritz Jenz', 'Kevin Paredes']",1.2384300000000001
123021,446,1. FC Union Berlin,30,VfL Wolfsburg,"['Frederik Rönnow', 'Kevin Volland', 'Robin Knoche', 'Rani Khedira', 'Lucas Tousart', 'András Schäfer', 'Diogo Leite', 'Danilho Doekhi', 'Alex Král', 'Robin Gosens', 'Benedict Hollerbach']",0.70364
123022,42,1. FSV Mainz 05,46,VfB Stuttgart,"['Dominik Kohr', 'Josuha Guilavogui', 'Nadiem Amiri', 'Robin Zentner', 'Jonathan Burkardt', 'Jessic Ngankam', 'Merveille Papela', 'Andreas Hanche-Olsen', 'Anthony Caci', 'Sepp van den Berg', 'Ludovic Ajorque']",1.8158999999999998
123022,46,VfB Stuttgart,42,1. FSV Mainz 05,"['Pascal Stenzel', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Fabian Bredlow', 'Atakan Karazor', 'Angelo Stiller', 'Chris Führich', 'Deniz Undav', 'Enzo Millot', 'Hiroki Ito', 'Jamie Leweling']",1.7545
123023,27,1. FC Köln,31,TSG 1899 Hoffenheim,"['Florian Kainz', 'Benno Schmitz', 'Luca Kilian', 'Marvin Schwäbe', 'Jeff Chabot', 'Dejan Ljubicic', 'Eric Martel', 'Jan Thielmann', 'Faride Alidou', 'Max Finkgräfe', 'Denis Huseinbasic']",0.27991000000000005
123023,31,TSG 1899 Hoffenheim,27,1. FC Köln,"['Pavel Kaderabek', 'Oliver Baumann', 'Florian Grillitsch', 'Ozan Kabak', 'Stanley Nsoki', 'Wout Weghorst', 'Ihlas Bebou', 'Grischa Prömel', 'Robert Skov', 'Maximilian Beier', 'Umut Tohumcu']",1.41532
123024,35,Eintracht Frankfurt,416,VfL Bochum,"['Mario Götze', 'Philipp Max', 'Jens Grahl', 'Ellyes Skhiri', 'Aurélio Buta', 'Robin Koch', 'Ansgar Knauff', 'Willian Pacho', 'Omar Marmoush', 'Hugo Larsson', 'Farès Chaïbi']",1.6786899999999998
123024,416,VfL Bochum,35,Eintracht Frankfurt,"['Matus Bero', 'Kevin Stöger', 'Ivan Ordets', 'Bernardo', 'Manuel Riemann', 'Anthony Losilla', 'Takuma Asano', 'Patrick Osterhage', 'Keven Schlotterbeck', 'Moritz Broschinski', 'Tim Oermann']",1.0982500000000002
123025,38,SV Werder Bremen,432,1. FC Heidenheim 1846,"['Anthony Jung', 'Michael Zetterer', 'Niklas Stark', 'Romano Schmid', 'Marco Friedl', 'Senne Lynen', 'Marvin Ducksch', 'Jens Stage', 'Olivier Deman', 'Felix Agu', 'Justin Njinmah']",1.47056
123025,432,1. FC Heidenheim 1846,38,SV Werder Bremen,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi', 'Marvin Pieringer']",1.47233
123026,32,Borussia Mönchengladbach,36,SV Darmstadt 98,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Robin Hack', 'Maximilian Wöber', 'Florian Neuhaus', 'Ko Itakura', 'Franck Honorat', 'Jordan', 'Manu Koné', 'Luca Netz']",1.53351
123026,36,SV Darmstadt 98,32,Borussia Mönchengladbach,"['Fabian Holland', 'Bartol Franjic', 'Emir Karic', 'Marcel Schuhen', 'Tim Skarke', 'Marvin Mehlem', 'Matthias Bader', 'Klaus Gjasula', 'Sebastian Polter', 'Christoph Zimmermann', 'Matej Maglica']",0.77745
123027,33,FC Bayern München,416,VfL Bochum,"['Joshua Kimmich', 'Thomas Müller', 'Harry Kane', 'Raphaël Guerreiro', 'Manuel Neuer', 'Eric-Maxim Choupo-Moting', 'Leon Goretzka', 'Matthijs de Ligt', 'Noussair Mazraoui', 'Min-jae Kim', 'Jamal Musiala']",2.8229499999999996
123027,416,VfL Bochum,33,FC Bayern München,"['Kevin Stöger', 'Ivan Ordets', 'Bernardo', 'Manuel Riemann', 'Anthony Losilla', 'Takuma Asano', 'Erhan Masovic', 'Christopher Antwi-Adjei', 'Keven Schlotterbeck', 'Moritz Broschinski', 'Tim Oermann']",1.5914200000000003
123028,29,Borussia Dortmund,30,VfL Wolfsburg,"['Emre Can', 'Marcel Sabitzer', 'Marco Reus', 'Julian Brandt', 'Gregor Kobel', 'Niklas Süle', 'Jadon Sancho', 'Niclas Füllkrug', 'Julian Ryerson', 'Ian Maatsen', 'Nico Schlotterbeck']",0.9261799999999999
123028,30,VfL Wolfsburg,29,Borussia Dortmund,"['Koen Casteels', 'Maximilian Arnold', 'Jonas Wind', 'Ridle Baku', 'Mattias Svanberg', 'Joakim Maehle', 'Lovro Majer', 'Kevin Behrens', 'Maxence Lacroix', 'Moritz Jenz', 'Kevin Paredes']",1.3348
123029,31,TSG 1899 Hoffenheim,446,1. FC Union Berlin,"['Andrej Kramaric', 'Pavel Kaderabek', 'Oliver Baumann', 'Florian Grillitsch', 'Ozan Kabak', 'Stanley Nsoki', 'Ihlas Bebou', 'Grischa Prömel', 'Maximilian Beier', 'Anton Stach', 'Umut Tohumcu']",1.6756400000000002
123029,446,1. FC Union Berlin,31,TSG 1899 Hoffenheim,"['Frederik Rönnow', 'Kevin Volland', 'Kevin Vogt', 'Rani Khedira', 'Aïssa Laïdouni', 'Lucas Tousart', 'Diogo Leite', 'Christopher Trimmel', 'Danilho Doekhi', 'Robin Gosens', 'Benedict Hollerbach']",1.12975
123030,41,Bayer 04 Leverkusen,432,1. FC Heidenheim 1846,"['Granit Xhaka', 'Jonathan Tah', 'Patrik Schick', 'Lukas Hradecky', 'Alejandro Grimaldo', 'Robert Andrich', 'Josip Stanisic', 'Jeremie Frimpong', 'Amine Adli', 'Piero Hincapié', 'Florian Wirtz']",1.70025
123030,432,1. FC Heidenheim 1846,41,Bayer 04 Leverkusen,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Adrian Beck', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi']",0.47094
123031,34,SC Freiburg,35,Eintracht Frankfurt,"['Roland Sallai', 'Lukas Kübler', 'Nicolas Höfler', 'Manuel Gulde', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Lucas Höler', 'Ritsu Doan', 'Yannik Keitel', 'Noah Atubolu', 'Jordy Makengo']",2.15107
123031,35,Eintracht Frankfurt,34,SC Freiburg,"['Mario Götze', 'Kevin Trapp', 'Makoto Hasebe', 'Philipp Max', 'Ellyes Skhiri', 'Aurélio Buta', 'Sasa Kalajdzic', 'Tuta', 'Willian Pacho', 'Omar Marmoush', 'Farès Chaïbi']",1.1633099999999998
123032,32,Borussia Mönchengladbach,37,RasenBallsport Leipzig,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Robin Hack', 'Maximilian Wöber', 'Ko Itakura', 'Rocco Reitz', 'Jordan', 'Manu Koné', 'Joe Scally', 'Luca Netz']",0.8975399999999999
123032,37,RasenBallsport Leipzig,32,Borussia Mönchengladbach,"['Péter Gulácsi', 'Yussuf Poulsen', 'Willi Orbán', 'Benjamin Henrichs', 'Lukas Klostermann', 'Loïs Openda', 'Dani Olmo', 'Xaver Schlager', 'Amadou Haidara', 'David Raum', 'Xavi Simons']",1.2467300000000001
123033,27,1. FC Köln,38,SV Werder Bremen,"['Florian Kainz', 'Benno Schmitz', 'Luca Kilian', 'Timo Hübers', 'Marvin Schwäbe', 'Dejan Ljubicic', 'Linton Maina', 'Eric Martel', 'Jan Thielmann', 'Max Finkgräfe', 'Denis Huseinbasic']",0.8557800000000001
123033,38,SV Werder Bremen,27,1. FC Köln,"['Mitchell Weiser', 'Anthony Jung', 'Michael Zetterer', 'Romano Schmid', 'Marco Friedl', 'Senne Lynen', 'Marvin Ducksch', 'Jens Stage', 'Nick Woltemade', 'Felix Agu', 'Julián Malatini']",1.8378200000000002
123034,39,FC Augsburg,42,1. FSV Mainz 05,"['Jeffrey Gouweleeuw', 'Kristijan Jakic', 'Finn Dahmen', 'Elvis Rexhbecaj', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Ermedin Demirovic', 'Rubén Vargas', 'Iago', 'Arne Engels']",0.8491699999999999
123034,42,1. FSV Mainz 05,39,FC Augsburg,"['Karim Onisiwo', 'Dominik Kohr', 'Nadiem Amiri', 'Robin Zentner', 'Phillipp Mwene', 'Jae-sung Lee', 'Leandro Barreiro', 'Andreas Hanche-Olsen', 'Anthony Caci', 'Sepp van den Berg', 'Brajan Gruda']",2.4940799999999994
123035,36,SV Darmstadt 98,46,VfB Stuttgart,"['Fabian Holland', 'Christoph Klarer', 'Emir Karic', 'Marcel Schuhen', 'Marvin Mehlem', 'Matthias Bader', 'Klaus Gjasula', 'Sebastian Polter', 'Christoph Zimmermann', 'Luca Pfeiffer', 'Julian Justvan']",1.7427100000000004
123035,46,VfB Stuttgart,36,SV Darmstadt 98,"['Serhou Guirassy', 'Pascal Stenzel', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Fabian Bredlow', 'Atakan Karazor', 'Angelo Stiller', 'Chris Führich', 'Deniz Undav', 'Hiroki Ito', 'Jamie Leweling']",1.4404499999999998
123036,33,FC Bayern München,37,RasenBallsport Leipzig,"['Joshua Kimmich', 'Eric Dier', 'Leroy Sané', 'Thomas Müller', 'Harry Kane', 'Raphaël Guerreiro', 'Manuel Neuer', 'Leon Goretzka', 'Matthijs de Ligt', 'Jamal Musiala', 'Aleksandar Pavlovic']",1.8476999999999997
123036,37,RasenBallsport Leipzig,33,FC Bayern München,"['Willi Orbán', 'Benjamin Henrichs', 'Loïs Openda', 'Dani Olmo', 'Xaver Schlager', 'Amadou Haidara', 'David Raum', 'Janis Blaswich', 'Mohamed Simakan', 'Benjamin Sesko', 'Xavi Simons']",1.06964
123037,34,SC Freiburg,39,FC Augsburg,"['Michael Gregoritsch', 'Lukas Kübler', 'Nicolas Höfler', 'Manuel Gulde', 'Christian Günter', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Lucas Höler', 'Ritsu Doan', 'Noah Atubolu', 'Merlin Röhl']",1.3839099999999998
123037,39,FC Augsburg,34,SC Freiburg,"['Kristijan Jakic', 'Finn Dahmen', 'Elvis Rexhbecaj', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Fredrik Jensen', 'Ermedin Demirovic', 'Rubén Vargas', 'Iago', 'Maximilian Bauer']",1.98427
123038,30,VfL Wolfsburg,35,Eintracht Frankfurt,"['Yannick Gerhardt', 'Koen Casteels', 'Maximilian Arnold', 'Jonas Wind', 'Ridle Baku', 'Joakim Maehle', 'Lovro Majer', 'Kevin Behrens', 'Maxence Lacroix', 'Moritz Jenz', 'Kevin Paredes']",1.20589
123038,35,Eintracht Frankfurt,30,VfL Wolfsburg,"['Kevin Trapp', 'Philipp Max', 'Donny van de Beek', 'Aurélio Buta', 'Robin Koch', 'Junior Dina Ebimbe', 'Tuta', 'Ansgar Knauff', 'Willian Pacho', 'Omar Marmoush', 'Hugo Ekitiké']",0.84448
123039,41,Bayer 04 Leverkusen,42,1. FSV Mainz 05,"['Granit Xhaka', 'Jonathan Tah', 'Lukas Hradecky', 'Jonas Hofmann', 'Alejandro Grimaldo', 'Robert Andrich', 'Jeremie Frimpong', 'Amine Adli', 'Odilon Kossounou', 'Edmond Tapsoba', 'Florian Wirtz']",1.52267
123039,42,1. FSV Mainz 05,41,Bayer 04 Leverkusen,"['Silvan Widmer', 'Karim Onisiwo', 'Dominik Kohr', 'Nadiem Amiri', 'Robin Zentner', 'Phillipp Mwene', 'Jae-sung Lee', 'Leandro Barreiro', 'Anthony Caci', 'Sepp van den Berg', 'Brajan Gruda']",0.9553
123040,27,1. FC Köln,46,VfB Stuttgart,"['Florian Kainz', 'Luca Kilian', 'Marvin Schwäbe', 'Jeff Chabot', 'Dejan Ljubicic', 'Rasmus Carstensen', 'Eric Martel', 'Jan Thielmann', 'Justin Diehl', 'Max Finkgräfe', 'Denis Huseinbasic']",1.0547900000000001
123040,46,VfB Stuttgart,27,1. FC Köln,"['Serhou Guirassy', 'Waldemar Anton', 'Fabian Bredlow', 'Atakan Karazor', 'Angelo Stiller', 'Josha Vagnoman', 'Chris Führich', 'Woo-yeong Jeong', 'Enzo Millot', 'Hiroki Ito', 'Anthony Rouault']",1.63156
123041,29,Borussia Dortmund,31,TSG 1899 Hoffenheim,"['Emre Can', 'Marcel Sabitzer', 'Marco Reus', 'Julian Brandt', 'Donyell Malen', 'Jadon Sancho', 'Niclas Füllkrug', 'Alexander Meyer', 'Julian Ryerson', 'Ian Maatsen', 'Nico Schlotterbeck']",1.7834700000000003
123041,31,TSG 1899 Hoffenheim,29,Borussia Dortmund,"['Andrej Kramaric', 'Pavel Kaderabek', 'John Brooks', 'Oliver Baumann', 'Florian Grillitsch', 'Ozan Kabak', 'Ihlas Bebou', 'Robert Skov', 'Maximilian Beier', 'Anton Stach', 'Umut Tohumcu']",1.09091
123042,32,Borussia Mönchengladbach,416,VfL Bochum,"['Julian Weigl', 'Moritz Nicolas', 'Marvin Friedrich', 'Robin Hack', 'Stefan Lainer', 'Maximilian Wöber', 'Florian Neuhaus', 'Jordan', 'Nathan Ngoumou', 'Manu Koné', 'Joe Scally']",3.589260000000001
123042,416,VfL Bochum,32,Borussia Mönchengladbach,"['Matus Bero', 'Kevin Stöger', 'Ivan Ordets', 'Cristian Gamboa', 'Bernardo', 'Manuel Riemann', 'Takuma Asano', 'Erhan Masovic', 'Keven Schlotterbeck', 'Moritz Broschinski', 'Moritz-Broni Kwarteng']",1.87321
123043,432,1. FC Heidenheim 1846,446,1. FC Union Berlin,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Kevin Müller', 'Tim Kleindienst', 'Nikola Dovedan', 'Lennard Maloney', 'Patrick Mainka', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi']",1.1863899999999998
123043,446,1. FC Union Berlin,432,1. FC Heidenheim 1846,"['Frederik Rönnow', 'Robin Knoche', 'Kevin Vogt', 'Rani Khedira', 'Lucas Tousart', 'András Schäfer', 'Danilho Doekhi', 'Josip Juranovic', 'Robin Gosens', 'Benedict Hollerbach', 'Brenden Aaronson']",1.0406799999999998
123044,36,SV Darmstadt 98,38,SV Werder Bremen,"['Fabian Holland', 'Emir Karic', 'Marcel Schuhen', 'Tim Skarke', 'Marvin Mehlem', 'Matthias Bader', 'Klaus Gjasula', 'Sebastian Polter', 'Christoph Zimmermann', 'Julian Justvan', 'Matej Maglica']",1.25668
123044,38,SV Werder Bremen,36,SV Darmstadt 98,"['Mitchell Weiser', 'Anthony Jung', 'Michael Zetterer', 'Romano Schmid', 'Senne Lynen', 'Marvin Ducksch', 'Jens Stage', 'Christian Groß', 'Felix Agu', 'Julián Malatini', 'Justin Njinmah']",1.56195
123045,33,FC Bayern München,34,SC Freiburg,"['Joshua Kimmich', 'Eric Dier', 'Thomas Müller', 'Harry Kane', 'Raphaël Guerreiro', 'Manuel Neuer', 'Leon Goretzka', 'Min-jae Kim', 'Jamal Musiala', 'Mathys Tel', 'Aleksandar Pavlovic']",1.7387
123045,34,SC Freiburg,33,FC Bayern München,"['Matthias Ginter', 'Roland Sallai', 'Nicolas Höfler', 'Manuel Gulde', 'Christian Günter', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Lucas Höler', 'Ritsu Doan', 'Noah Atubolu', 'Kiliann Sildillia']",1.4191099999999999
123046,29,Borussia Dortmund,446,1. FC Union Berlin,"['Emre Can', 'Marcel Sabitzer', 'Julian Brandt', 'Niklas Süle', 'Jadon Sancho', 'Niclas Füllkrug', 'Alexander Meyer', 'Julian Ryerson', 'Ian Maatsen', 'Nico Schlotterbeck', 'Karim Adeyemi']",1.43986
123046,446,1. FC Union Berlin,29,Borussia Dortmund,"['Frederik Rönnow', 'Kevin Volland', 'Kevin Vogt', 'Rani Khedira', 'Jérôme Roussillon', 'Lucas Tousart', 'András Schäfer', 'Diogo Leite', 'Danilho Doekhi', 'Josip Juranovic', 'Benedict Hollerbach']",1.01386
123047,37,RasenBallsport Leipzig,416,VfL Bochum,"['Péter Gulácsi', 'Willi Orbán', 'Benjamin Henrichs', 'Dani Olmo', 'Amadou Haidara', 'David Raum', 'Nicolas Seiwald', 'Christoph Baumgartner', 'Castello Lukeba', 'Benjamin Sesko', 'Xavi Simons']",1.8503699999999998
123047,416,VfL Bochum,37,RasenBallsport Leipzig,"['Matus Bero', 'Andreas Luthe', 'Kevin Stöger', 'Ivan Ordets', 'Bernardo', 'Anthony Losilla', 'Takuma Asano', 'Maximilian Wittek', 'Noah Loosli', 'Keven Schlotterbeck', 'Moritz Broschinski']",0.99778
123048,27,1. FC Köln,41,Bayer 04 Leverkusen,"['Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Sargis Adamyan', 'Dejan Ljubicic', 'Linton Maina', 'Rasmus Carstensen', 'Eric Martel', 'Jan Thielmann', 'Faride Alidou', 'Max Finkgräfe']",0.7945099999999999
123048,41,Bayer 04 Leverkusen,27,1. FC Köln,"['Granit Xhaka', 'Jonathan Tah', 'Patrik Schick', 'Lukas Hradecky', 'Jonas Hofmann', 'Alejandro Grimaldo', 'Robert Andrich', 'Josip Stanisic', 'Jeremie Frimpong', 'Piero Hincapié', 'Florian Wirtz']",1.74553
123049,35,Eintracht Frankfurt,432,1. FC Heidenheim 1846,"['Kevin Trapp', 'Philipp Max', 'Aurélio Buta', 'Robin Koch', 'Junior Dina Ebimbe', 'Tuta', 'Ansgar Knauff', 'Niels Nkounkou', 'Willian Pacho', 'Omar Marmoush', 'Farès Chaïbi']",1.14928
123049,432,1. FC Heidenheim 1846,35,Eintracht Frankfurt,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Marnon Busch', 'Kevin Müller', 'Tim Kleindienst', 'Nikola Dovedan', 'Patrick Mainka', 'Kevin Sessa', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi']",0.7320199999999999
123050,32,Borussia Mönchengladbach,42,1. FSV Mainz 05,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Stefan Lainer', 'Maximilian Wöber', 'Florian Neuhaus', 'Ko Itakura', 'Franck Honorat', 'Jordan', 'Nathan Ngoumou', 'Manu Koné']",1.76761
